type,id,email,passwordHash,isEmailVerified,userId,balance,currency,accountType,isDefault,status,isoCode,name,maskedCardNumber,cardHolderName,expirationMonth,expirationYear,paymentToken,iban,bankName,swiftCode,userAccountId,paymentMethodId,amount
TRANSACTION,28820c77-80ad-4414-b0d1-73bc4668f552,,,,,,,,,FAILED,,,,,,,,,,,f9ed784a-3515-4048-aa69-db148cdcc0ac,c7368fb9-5dd0-4676-b09d-169650bee094,391.54
TRANSACTION,5ab5a919-1934-487e-ab1d-aabbc1e34d70,,,,,,,,,PENDING,,,,,,,,,,,ab169c0d-990a-4366-8d75-88653114e487,6d1a7cdb-cd78-4d78-b829-9b4aa56401e5,3728.68
TRANSACTION,fd8b64f7-9d25-4048-aced-53b4228c4cb3,,,,,,,,,FAILED,,,,,,,,,,,9cc61e2b-264d-4e4b-9fd6-685e39a4d7a9,c3f0f32b-b83e-45d0-b4cc-1bb1f9e892f2,1178.44
TRANSACTION,9cd75cb7-db37-473f-ab42-5dc0a324e1f0,,,,,,,,,FAILED,,,,,,,,,,,7fe23dc9-6ace-4487-941e-6c80649f673b,68b62622-ee32-4db4-b2ef-8ea029711064,3072.41
TRANSACTION,0e5342b9-57ef-4a0e-a371-da480af3bddb,,,,,,,,,FAILED,,,,,,,,,,,759d6f57-6c9c-48f2-b58e-f381fb10836f,0724727c-e971-4206-8948-e6b859b13792,2183.30
TRANSACTION,62473466-fc2c-4207-867c-d2cf45ae9aed,,,,,,,,,REFUNDED,,,,,,,,,,,aae5378d-a4be-43cc-a991-4c37df619980,e374a528-71ea-47a9-bbff-b04d02974b2b,2739.26
TRANSACTION,8eb41f03-225d-4349-ba6a-8612f30b8ffa,,,,,,,,,FAILED,,,,,,,,,,,6b2a4fb9-9693-4aa6-9313-6c4d88fb3d79,73b91397-8f7e-4d34-ba5c-e9b6bd20acd0,2646.25
TRANSACTION,baab6f14-8a8a-44bb-abb2-82eccda97059,,,,,,,,,COMPLETED,,,,,,,,,,,9172e00c-bab4-41ab-8667-0424759aa363,fa456098-adf2-4c98-8b47-7390d9936c76,4809.16
TRANSACTION,a3ba949b-489b-4165-a2bf-eff9cb30d45c,,,,,,,,,COMPLETED,,,,,,,,,,,1097b822-6b91-4db0-8a48-a4c695fed3b0,6d1a7cdb-cd78-4d78-b829-9b4aa56401e5,3108.38
TRANSACTION,69e29b5b-93d2-43cc-8f0a-9885a493240c,,,,,,,,,PENDING,,,,,,,,,,,89846586-a1c1-42c8-8ca9-f50bbdca7c48,5fd48c10-bc3a-4d65-bc0e-b134cce9ab18,2132.00
TRANSACTION,568118be-0337-4fb0-af90-45cd591f4115,,,,,,,,,REFUNDED,,,,,,,,,,,8b155548-a5be-470f-817d-ec64a591f9e7,a3a4a6f8-d9d2-44fb-95ee-daf51f985ced,3123.59
TRANSACTION,345fb2a6-2910-45c0-a12b-cfa6bbdd736a,,,,,,,,,REFUNDED,,,,,,,,,,,5009b47e-5a7a-4fd5-92c2-e3192eb852bf,4faf6836-bf73-4c3f-8e9e-9905492bbe82,4093.44
TRANSACTION,3ba7c862-91d3-4d04-adbe-5ee58e076a1f,,,,,,,,,COMPLETED,,,,,,,,,,,cd1bef1e-77ee-4f04-90d7-21ef795334a8,9a02d9c3-51e8-4571-9b86-d3da3f8ce9fa,3019.10
TRANSACTION,222abc36-6645-46ec-b62c-d7e56923d695,,,,,,,,,FAILED,,,,,,,,,,,f19aeb96-a875-4c8c-a2bc-f206455e8427,f58f1820-23b4-442f-8122-a1c30d0ae815,3450.62
TRANSACTION,f8876f1d-0b06-42f6-a346-3a56159529de,,,,,,,,,REFUNDED,,,,,,,,,,,dc358660-c663-42b9-95e3-ae20a75485c8,b5a1a1bb-b965-4da2-8d06-9fecda6f71f7,3780.49
TRANSACTION,b31d45e3-5376-4463-b9cd-d312f830bdeb,,,,,,,,,PENDING,,,,,,,,,,,b2f7a244-7641-4869-be88-526b51f3f9aa,3d05c916-d767-4543-97a0-af040429b279,3851.28
TRANSACTION,f670d823-93e6-4add-8f17-311301a0b946,,,,,,,,,PENDING,,,,,,,,,,,39aaf488-28c2-47f6-92b6-518a970b5286,ecb9bfa0-70b1-4633-829e-644653e4d483,424.67
TRANSACTION,e57b6ca3-4c88-49d1-b0c9-5d4981fbba20,,,,,,,,,COMPLETED,,,,,,,,,,,8b795472-237e-447f-bafd-05bea63bdbf8,3aef5304-0762-4e32-abf8-c5a7715ad88b,2718.21
TRANSACTION,2f7faa7a-6d36-458c-9d3f-33352ff64e70,,,,,,,,,FAILED,,,,,,,,,,,ab169c0d-990a-4366-8d75-88653114e487,dae2c879-868e-4993-8994-e637e53eaaa6,4312.14
TRANSACTION,849194fe-2c38-43c8-b59e-69ab4617e2ed,,,,,,,,,FAILED,,,,,,,,,,,8b155548-a5be-470f-817d-ec64a591f9e7,a6f01fb8-87f7-4f7d-87c9-927ab4fe68e7,1792.70
TRANSACTION,1072f807-6ae5-4ea5-9ae2-f4d0fbfbf33d,,,,,,,,,FAILED,,,,,,,,,,,351566f3-b4a9-463d-b3e8-c28d885ebe0e,83e79931-7d38-4abc-9d35-37e6bffc37ef,2111.25
TRANSACTION,9e0abdda-7260-43dc-b366-d16103cbdac5,,,,,,,,,FAILED,,,,,,,,,,,c33e9da1-fbab-462e-ba26-ba1f932465c2,9de03eac-138b-4134-bb9d-9e7ca8b7c53e,237.97
TRANSACTION,a42af264-2f5c-4687-8ee1-fc24b8b058dc,,,,,,,,,FAILED,,,,,,,,,,,68ce6a62-de6b-4e0e-aabd-9eacdd1ea9f7,4985b03b-e019-4ce1-ae0e-f327f6463545,4113.38
TRANSACTION,b3244025-f509-4610-ba03-660f3ac9038d,,,,,,,,,COMPLETED,,,,,,,,,,,5009b47e-5a7a-4fd5-92c2-e3192eb852bf,b15c7296-7b74-49b0-8dba-8dea25a3f7ec,2511.90
TRANSACTION,7980d7c0-9d7f-4f69-90c6-7306ffe0ddcc,,,,,,,,,COMPLETED,,,,,,,,,,,351566f3-b4a9-463d-b3e8-c28d885ebe0e,806d6915-4c80-4cf2-bff1-036a182b18f2,4144.78
TRANSACTION,bb45faa0-de7c-4a77-b149-97467fa17734,,,,,,,,,FAILED,,,,,,,,,,,ccdc8d4d-bd03-435f-b397-c42af4217bd2,52da61e9-485a-4c92-b87d-9df7c6b683fa,2588.54
TRANSACTION,c054abf6-5e38-4a02-b2b8-b2efce85689e,,,,,,,,,PENDING,,,,,,,,,,,a859ec57-ff8d-446f-8a55-edb8ba602d9d,1b060630-8d0f-45ac-b6d8-95460d35d82b,522.71
TRANSACTION,a26a4ff0-0e0b-4795-8f12-d47381e8e02a,,,,,,,,,REFUNDED,,,,,,,,,,,65bbce15-8531-4944-8fe0-a416e6ed3579,89dfbdd0-6fe7-490b-a000-3fc94061cb17,4669.91
TRANSACTION,ff83d857-68b5-42a7-a5f1-7043be593773,,,,,,,,,PENDING,,,,,,,,,,,329a9ea1-65cf-47a3-af88-8c40fccc2079,8a3b4b1d-55ba-48b7-a7bd-d0f28c2fc877,1107.03
TRANSACTION,c9b6396f-83c5-4408-a28d-32f6a541f65e,,,,,,,,,PENDING,,,,,,,,,,,bbe3d613-10c8-4f51-99c4-52caf754605f,6beeb9f1-d14e-402d-b3d9-07e37814303d,2675.68
TRANSACTION,85d706e8-a7d8-4fae-9bd2-64e24e98e5b4,,,,,,,,,REFUNDED,,,,,,,,,,,622a3e93-efab-4d0e-ac1b-8e847cc2d3fe,c3f0f32b-b83e-45d0-b4cc-1bb1f9e892f2,3359.41
TRANSACTION,2dc3c372-4ae4-434f-97ec-4ec242db0b2f,,,,,,,,,FAILED,,,,,,,,,,,fca210ef-84a4-4a78-9472-79cc55a61be0,390c755c-985c-4e92-b678-1f51b6bc7456,1382.26
TRANSACTION,dc4783f4-1474-40c1-9bca-585a9e39ab07,,,,,,,,,PENDING,,,,,,,,,,,bcbd136a-5ba2-409f-b939-4d417d36498f,b7b898c9-e474-46cf-98d3-8b536c36fde6,3544.74
TRANSACTION,9cdd22e0-8f47-4503-b27c-2f1e5d82d6b6,,,,,,,,,REFUNDED,,,,,,,,,,,c5439b55-3c10-4903-b214-e5eaf9b33bdd,2850a130-946a-4837-a86e-b2c6fbeca107,2708.98
TRANSACTION,37e5302d-74ae-45d3-ac0c-a4006c88d7c8,,,,,,,,,PENDING,,,,,,,,,,,8b795472-237e-447f-bafd-05bea63bdbf8,28ac7cc3-4697-461d-96f8-a3a959d95854,2679.75
TRANSACTION,953eba17-cbaa-4c4a-be80-4fe79d1e6c28,,,,,,,,,PENDING,,,,,,,,,,,4f3141d1-d2a2-4d0e-9b9f-53a4ef8b88e2,02ad3288-6a41-4ea3-a2f2-ddee58e138b1,4579.55
TRANSACTION,d3dd0d18-0d8f-45c7-94db-357335c25d6d,,,,,,,,,COMPLETED,,,,,,,,,,,57ba4e6b-b6ee-4bb1-8ac8-0fb5b3000de9,d3ee646b-ea3b-43f3-83ad-fc3b72f8afd9,3114.03
TRANSACTION,c69dae97-5e67-43c9-94f7-bcd114f6135f,,,,,,,,,FAILED,,,,,,,,,,,6a48f80f-7098-4405-a451-f87b9613bf6c,f856e736-1206-434d-b271-f6734e64ba6d,3174.81
TRANSACTION,5132e438-ed29-4631-8c39-d510e8a970a3,,,,,,,,,FAILED,,,,,,,,,,,f19aeb96-a875-4c8c-a2bc-f206455e8427,4068f2c4-8172-41e2-9a3d-c0a109eb6bb8,3821.48
TRANSACTION,ba1a62bc-931a-4ff3-b6e0-b026c4d3f933,,,,,,,,,FAILED,,,,,,,,,,,2fd4bb38-6f3f-4cff-9337-d5865607060e,eedd983c-419d-4720-a0d1-e1a6b28b4128,3735.23
TRANSACTION,d891caa2-7423-4cec-a6b5-0d19d46ba868,,,,,,,,,FAILED,,,,,,,,,,,ab169c0d-990a-4366-8d75-88653114e487,b3bf19f3-9fd4-4eb4-acb6-d71c21863177,4999.19
TRANSACTION,86a0b075-1c40-4630-8719-3a39aff2eeee,,,,,,,,,COMPLETED,,,,,,,,,,,bbacd7be-3448-41ff-a445-7bd22b0e170a,b605709f-4b7d-4c8d-a202-b0b40d61ae20,5.77
TRANSACTION,a2f8ccbb-6011-4ab7-b7fc-bc79c7c40bd0,,,,,,,,,REFUNDED,,,,,,,,,,,d085c639-b5a5-4800-9563-10bd550eb9dc,175d3aa3-6219-4ec9-b6b0-566ca4939095,2330.44
TRANSACTION,a3075e7a-d042-4830-9426-97bc1a764175,,,,,,,,,REFUNDED,,,,,,,,,,,a233dd99-e25c-487d-8641-ad55f40c6e7a,bb1dd88f-56bf-4a2d-a027-4bc9fdefac4e,748.14
TRANSACTION,7040eb2f-bb53-471d-9e8c-c13b5cb92881,,,,,,,,,FAILED,,,,,,,,,,,00c94e28-d1aa-4829-b1f0-f4693d33f84f,568ff785-26d9-43a5-ac3b-2c8ad3e2abbf,1610.92
TRANSACTION,e719ce7f-58c0-42f1-ae25-600bcfc87495,,,,,,,,,PENDING,,,,,,,,,,,2b04f8f3-6d61-4800-bdda-5220535238ad,4985b03b-e019-4ce1-ae0e-f327f6463545,2132.99
TRANSACTION,b89c5e7e-c0b2-4fe0-b56b-06808a899960,,,,,,,,,PENDING,,,,,,,,,,,4e46b631-fa84-4112-b53d-a91eb78983c6,15868888-02d7-4d43-9f31-d0cef768e39e,1442.37
TRANSACTION,37dac961-a5b9-4a1f-ada9-4835e7b3b83b,,,,,,,,,REFUNDED,,,,,,,,,,,aae5378d-a4be-43cc-a991-4c37df619980,dd1ddf86-4d55-4d93-975f-37683a159036,3601.10
TRANSACTION,440fb79e-16e7-4e7b-9c90-7bcc891805f4,,,,,,,,,PENDING,,,,,,,,,,,89a5949a-5c73-4d1f-914d-fc3869dfed27,8c9a4028-de74-4571-bb9c-97080ec65b5d,998.82
TRANSACTION,422b09ec-1c00-4e56-81f8-c2441b497a3f,,,,,,,,,PENDING,,,,,,,,,,,c33e9da1-fbab-462e-ba26-ba1f932465c2,390c755c-985c-4e92-b678-1f51b6bc7456,4779.91
TRANSACTION,ef89f06c-36c5-4e27-b73f-e28d926f891f,,,,,,,,,PENDING,,,,,,,,,,,bbe3d613-10c8-4f51-99c4-52caf754605f,20b050d0-10e0-44f6-8e18-fcd07199065d,3130.24
TRANSACTION,fda18af8-c32b-4ada-a3f2-447b5fb8219e,,,,,,,,,PENDING,,,,,,,,,,,85be7859-066b-4b87-9994-1960faa2680a,257e0574-2d64-4067-91f2-a92c2ca2c8a5,1474.09
TRANSACTION,83ab327f-881a-43b6-b6e1-cb724d5da346,,,,,,,,,FAILED,,,,,,,,,,,d8067070-6b3a-41bf-b279-a3a8f7878549,1c933776-08a5-4596-bb06-22363e583e73,2184.59
TRANSACTION,3927d34c-22bc-40ca-b540-913999a1df2a,,,,,,,,,PENDING,,,,,,,,,,,351566f3-b4a9-463d-b3e8-c28d885ebe0e,4f517ba4-7cc2-4926-96ec-caa6e22a79e2,130.22
TRANSACTION,b07bfb04-171b-489f-b72c-f2a1acfb5ec8,,,,,,,,,PENDING,,,,,,,,,,,a5daf4b0-cfbe-4d52-9cbe-79b6051e4526,99891c8d-d62f-41ab-8bef-9bae9e7f91bb,637.42
TRANSACTION,6ee427aa-a969-4d41-bef6-4bcf77921c02,,,,,,,,,PENDING,,,,,,,,,,,dc358660-c663-42b9-95e3-ae20a75485c8,cdb6c3c3-963a-404d-b282-8464aaf211e8,967.12
TRANSACTION,7aa94b9e-11b3-4e17-a98a-3b788f06d1f1,,,,,,,,,PENDING,,,,,,,,,,,7fb15829-4ade-4c5c-98c4-19f5cc109fae,da2dc2b3-6a19-4daf-8e3a-caf8a55be335,1174.96
TRANSACTION,14219cc4-84b6-4460-8476-19665b394141,,,,,,,,,REFUNDED,,,,,,,,,,,8b795472-237e-447f-bafd-05bea63bdbf8,6c1e8bb2-1797-432c-be69-f7e950570434,3805.99
TRANSACTION,7bc826ac-bf74-4467-af4c-f94c3c9a0a11,,,,,,,,,FAILED,,,,,,,,,,,a11b6fee-deca-491f-b1cb-f5654313fab1,3fcbdbcd-0712-4d1a-b80a-26be0f1ec18e,4638.01
TRANSACTION,91ba2e61-2401-46c0-ba93-207c1d79e496,,,,,,,,,REFUNDED,,,,,,,,,,,cd1bef1e-77ee-4f04-90d7-21ef795334a8,2850a130-946a-4837-a86e-b2c6fbeca107,71.99
TRANSACTION,f73414ca-cc0d-42ed-a197-c167081e2b30,,,,,,,,,COMPLETED,,,,,,,,,,,c1c152e0-a2b2-4dc3-8cc0-818001e8920c,d604119c-5347-4446-8f78-df8e010ea52e,403.38
TRANSACTION,baf094be-89ea-4f19-a698-8c0647482e5c,,,,,,,,,FAILED,,,,,,,,,,,3df1f4b3-756d-46e3-aec4-4fae4933fdd8,3b626417-78ca-4ae0-b8be-abb3791cbbec,2544.37
TRANSACTION,1868374c-f20b-4c64-8431-2e67a50a26c5,,,,,,,,,COMPLETED,,,,,,,,,,,6a48f80f-7098-4405-a451-f87b9613bf6c,60ff9b09-e68c-4269-822b-b83698a40546,4321.40
TRANSACTION,efe5ae30-6755-432d-91e0-b915e1d7471e,,,,,,,,,PENDING,,,,,,,,,,,bbacd7be-3448-41ff-a445-7bd22b0e170a,cb1bb4ec-3a40-4b8a-98b5-b1d14349b4b6,963.04
TRANSACTION,c421d9d1-8e49-486d-a7ee-60aa392958ef,,,,,,,,,PENDING,,,,,,,,,,,3ebd9613-6175-4705-9597-04e671206af3,ab403cae-fc7d-4c22-909e-78bba12c861e,1078.74
TRANSACTION,659806bb-49fd-4d73-8e7e-15830c783810,,,,,,,,,COMPLETED,,,,,,,,,,,88b6eaa9-3b77-4994-a862-27f6ab3cf0fe,c3f0f32b-b83e-45d0-b4cc-1bb1f9e892f2,448.79
TRANSACTION,e88675f6-121c-4b99-b4bb-f6796401e95e,,,,,,,,,REFUNDED,,,,,,,,,,,e848ce5f-1810-4290-88af-3017636fdeef,0380107c-7045-425a-bf17-0d97eac78e8a,4427.84
TRANSACTION,aafc4a47-ab0e-4257-af96-2bc737461f85,,,,,,,,,FAILED,,,,,,,,,,,c1c152e0-a2b2-4dc3-8cc0-818001e8920c,d95b69a2-fe62-486e-8a99-21c89ccedc92,4996.03
TRANSACTION,b7270dd3-e038-4ee7-8f4e-f9016b9b0ef8,,,,,,,,,FAILED,,,,,,,,,,,0dedae08-8e1b-4cc3-9edf-57170f449e2a,9a02d9c3-51e8-4571-9b86-d3da3f8ce9fa,3767.84
TRANSACTION,f040f082-e671-4b4b-9d5d-1adc992f7a9b,,,,,,,,,FAILED,,,,,,,,,,,75dd2c25-101b-4cb6-af72-3c243cc184af,4096350b-2852-43ef-a5b9-9cabd1b3ae72,601.32
TRANSACTION,c51ee552-2425-49ba-94ef-016a1c88aba1,,,,,,,,,COMPLETED,,,,,,,,,,,eeb11d39-5b04-453f-b663-601b1cd84d0f,0ed880f9-94b9-4822-b8dc-7a5948d6ceac,4210.26
TRANSACTION,ffc6e484-8836-4967-85c8-0714aa97b7cb,,,,,,,,,FAILED,,,,,,,,,,,7690b0b6-2b75-40e1-bbea-4c4209d7f2a4,789bbcd0-7339-43cd-a0b5-013a1d908e21,1372.02
TRANSACTION,03dc12aa-f4e6-4694-824b-0c895adb5d0f,,,,,,,,,COMPLETED,,,,,,,,,,,ee34c2fa-b0e1-4a95-9907-d4860efcb7b9,cd49e94e-0059-4d34-8b2e-897c54fc22df,2887.20
TRANSACTION,f6c30d74-5023-40df-8096-af01a748e481,,,,,,,,,PENDING,,,,,,,,,,,0b5d0928-ebab-4d6f-a766-2cf8b5ec970e,aa49dc2b-730b-430e-b945-4aa1510325ae,2954.98
TRANSACTION,64dead19-4737-4f68-90dd-bc5ecf37cf38,,,,,,,,,PENDING,,,,,,,,,,,ac55c9c7-49fe-42cc-b311-9c52783bf593,278f5826-91c0-42e2-8238-9373d068dde8,3096.41
TRANSACTION,cc335fdd-b15f-4c0b-bc52-b7e32a7c177a,,,,,,,,,PENDING,,,,,,,,,,,657019c0-cb32-4a52-bcdb-872b06e7c30b,28ac7cc3-4697-461d-96f8-a3a959d95854,143.13
TRANSACTION,70481c53-1c89-4abe-92c1-3503642ae8c4,,,,,,,,,FAILED,,,,,,,,,,,ee34c2fa-b0e1-4a95-9907-d4860efcb7b9,270d89cf-5669-4294-b82e-7093ccb640e0,1173.21
TRANSACTION,aa3d56d0-6dc6-4f70-96e4-14b6a6fb8354,,,,,,,,,COMPLETED,,,,,,,,,,,bbe3d613-10c8-4f51-99c4-52caf754605f,a6f01fb8-87f7-4f7d-87c9-927ab4fe68e7,1348.27
TRANSACTION,b70b2942-d45b-4025-bf23-b124ee619461,,,,,,,,,REFUNDED,,,,,,,,,,,e848ce5f-1810-4290-88af-3017636fdeef,03679833-d89b-4c7d-a778-9cb047a4cf36,4238.64
TRANSACTION,0c7054ca-33e9-4768-9c4f-b1bba9ac7a67,,,,,,,,,REFUNDED,,,,,,,,,,,00c94e28-d1aa-4829-b1f0-f4693d33f84f,87c3236f-f688-4cd5-ab0e-9b0268dae758,1420.32
TRANSACTION,addf1952-5fec-4ee2-aa4b-3dcea6476605,,,,,,,,,FAILED,,,,,,,,,,,5009b47e-5a7a-4fd5-92c2-e3192eb852bf,03679833-d89b-4c7d-a778-9cb047a4cf36,1407.88
TRANSACTION,37be8a69-06c9-4189-a321-6823634600ec,,,,,,,,,FAILED,,,,,,,,,,,7fe23dc9-6ace-4487-941e-6c80649f673b,40ac1ae6-a7eb-49c7-986b-8304331a1bf1,3609.39
TRANSACTION,2f7fe2e7-9578-4e9e-be83-ae1c34658858,,,,,,,,,REFUNDED,,,,,,,,,,,6003aa82-bb5e-48b6-94bf-1950f16ccd37,92c08dde-6894-493b-956a-00e73f8d774d,4468.86
TRANSACTION,e95b112f-d6bf-44d6-a398-bb98d686012e,,,,,,,,,FAILED,,,,,,,,,,,6b2a4fb9-9693-4aa6-9313-6c4d88fb3d79,9910d222-8559-4029-8e1d-1b53a8c627e0,3619.20
TRANSACTION,8c485df4-8a85-436b-83de-e9175e75a9e0,,,,,,,,,COMPLETED,,,,,,,,,,,4e17b547-3cc7-4e3f-8f53-4c0618591449,c7368fb9-5dd0-4676-b09d-169650bee094,2825.92
TRANSACTION,ae5c99d1-1948-46cf-9716-8d5e9ee3fdda,,,,,,,,,PENDING,,,,,,,,,,,9172e00c-bab4-41ab-8667-0424759aa363,2b933268-4296-47a5-8e7e-23e73c414eab,186.00
TRANSACTION,4d9f6016-93cf-4ad5-ba3e-2d1e89327676,,,,,,,,,FAILED,,,,,,,,,,,fa939d08-e51e-4579-9b36-65bf5df6eca3,9f628c7f-64be-4c38-ac41-ccd44b79f680,2912.56
TRANSACTION,766978ee-c5b8-44f5-9188-30456902944c,,,,,,,,,PENDING,,,,,,,,,,,a233dd99-e25c-487d-8641-ad55f40c6e7a,aa49dc2b-730b-430e-b945-4aa1510325ae,1249.61
TRANSACTION,a89756b5-aa47-48c7-8385-c7071e7230e0,,,,,,,,,PENDING,,,,,,,,,,,17afbb9f-1ab3-4794-8cbb-03c2dfb3fe7d,76384230-fc26-4f4a-834a-33d472f8b160,3540.53
TRANSACTION,b44ba9a6-b062-45b8-b509-7f95f3819ea5,,,,,,,,,PENDING,,,,,,,,,,,6b2a4fb9-9693-4aa6-9313-6c4d88fb3d79,fcd3f417-f175-4bb7-9531-ba110321463a,148.35
TRANSACTION,69bb1367-52c1-4c39-b9ea-c8141855441d,,,,,,,,,REFUNDED,,,,,,,,,,,3f24ecb4-52a5-465f-9c64-5e82c5fd1089,2b75c6aa-b056-4bbe-8fdc-f75a206e5d77,2363.76
TRANSACTION,81ffbfbb-59ab-4a11-b944-bb7fc91761ce,,,,,,,,,FAILED,,,,,,,,,,,759d6f57-6c9c-48f2-b58e-f381fb10836f,bab2e72d-4da3-4615-9bb4-a847b82d1acf,1514.17
TRANSACTION,c20c8833-659c-4b98-b70d-fef6c085f50b,,,,,,,,,REFUNDED,,,,,,,,,,,a11b6fee-deca-491f-b1cb-f5654313fab1,8d24d973-87c5-40dc-92f8-1877848a0350,2929.63
TRANSACTION,449d9b35-d31e-45e3-b770-698e33ba7666,,,,,,,,,PENDING,,,,,,,,,,,622a3e93-efab-4d0e-ac1b-8e847cc2d3fe,f37a1b57-3959-4a15-a5be-9091235cfbb6,2919.66
TRANSACTION,30e2e283-e68b-4fdb-a23e-55ecf99fee18,,,,,,,,,REFUNDED,,,,,,,,,,,b2f7a244-7641-4869-be88-526b51f3f9aa,8d24d973-87c5-40dc-92f8-1877848a0350,1716.80
TRANSACTION,a4e5eee9-a0fa-4d23-9b0c-98d1af02d22d,,,,,,,,,COMPLETED,,,,,,,,,,,75dd2c25-101b-4cb6-af72-3c243cc184af,114f8761-8a47-4782-ab93-079f10282a85,1311.06
TRANSACTION,5a60986a-a2cd-410e-9e62-4cb8337da1af,,,,,,,,,COMPLETED,,,,,,,,,,,8b795472-237e-447f-bafd-05bea63bdbf8,8a3b4b1d-55ba-48b7-a7bd-d0f28c2fc877,2796.61
TRANSACTION,53666616-10f1-49de-b75e-a460c5953e93,,,,,,,,,PENDING,,,,,,,,,,,1f27ff88-d648-4927-97c8-38406769f919,4cf5a0d5-7686-46ff-9a54-7213907e0b92,2202.11
TRANSACTION,6291cf3e-ac5b-4169-883e-4fd8c9f441d2,,,,,,,,,FAILED,,,,,,,,,,,75dd2c25-101b-4cb6-af72-3c243cc184af,d14f1fe3-3349-41d1-bbb6-e465f7486a7c,882.39
TRANSACTION,f3f06428-37e7-443b-8cc3-68f64b33ac13,,,,,,,,,COMPLETED,,,,,,,,,,,9465eb87-f6a7-466d-a81a-b191e62d1eda,e83fb290-b58d-4b41-a4bb-e217b406672c,1020.03
TRANSACTION,b8281e6c-c5ed-4cc0-9bb3-2b975354843f,,,,,,,,,REFUNDED,,,,,,,,,,,3f24ecb4-52a5-465f-9c64-5e82c5fd1089,68b62622-ee32-4db4-b2ef-8ea029711064,2691.39
TRANSACTION,ecb07fe8-74db-4570-b31f-8f5bb0f697d4,,,,,,,,,COMPLETED,,,,,,,,,,,9cc61e2b-264d-4e4b-9fd6-685e39a4d7a9,9b4e2ab7-3c4b-4117-915f-649adc2e48d1,3969.90
TRANSACTION,bc02635d-0b02-4194-906a-f86754c1aec9,,,,,,,,,FAILED,,,,,,,,,,,bbacd7be-3448-41ff-a445-7bd22b0e170a,f58f1820-23b4-442f-8122-a1c30d0ae815,461.43
TRANSACTION,acdc07ed-cec3-4bc6-9cfc-0b7a4e9bf6ec,,,,,,,,,PENDING,,,,,,,,,,,89846586-a1c1-42c8-8ca9-f50bbdca7c48,93dd646e-9475-4207-a47d-5bdbe36a7d92,1532.22
TRANSACTION,5eb9b3a8-b8f2-4500-b7b7-aa94e509c50f,,,,,,,,,PENDING,,,,,,,,,,,b2f7a244-7641-4869-be88-526b51f3f9aa,f6856981-d851-494f-8693-5d4dd2a5ff19,222.28
TRANSACTION,ffed633e-7b23-4c3e-9812-73a75be9fbb9,,,,,,,,,PENDING,,,,,,,,,,,ccdc8d4d-bd03-435f-b397-c42af4217bd2,a0823a77-ab6e-4d41-b394-fe280d557cbc,1327.19
TRANSACTION,a3b8d62c-7291-42b5-a77e-19ec6a2a9d3d,,,,,,,,,FAILED,,,,,,,,,,,622a3e93-efab-4d0e-ac1b-8e847cc2d3fe,edc00d16-7207-4d74-8258-4b52b5ca9ea8,2225.97
TRANSACTION,f5618527-bd2e-4620-8f9c-64a6b2a85beb,,,,,,,,,PENDING,,,,,,,,,,,a11b6fee-deca-491f-b1cb-f5654313fab1,27e05b42-ae7c-4a32-84d1-850e0d449cb8,4446.78
TRANSACTION,512b3051-7ff9-47c3-a228-4169d1397586,,,,,,,,,PENDING,,,,,,,,,,,6a48f80f-7098-4405-a451-f87b9613bf6c,bab2e72d-4da3-4615-9bb4-a847b82d1acf,3894.71
TRANSACTION,65600796-e928-4637-9b07-2dd7c9f2e725,,,,,,,,,REFUNDED,,,,,,,,,,,313b5f4f-0592-4175-a193-64eb1f2b46ba,cd49e94e-0059-4d34-8b2e-897c54fc22df,3531.10
TRANSACTION,a288fca9-ccc3-4099-a8f3-6cb5fb423778,,,,,,,,,FAILED,,,,,,,,,,,5b919b10-d4bd-4291-8a26-9bd9449b39ca,c2f15e5d-2097-4e1e-8e9a-70846e656503,1291.84
TRANSACTION,a05a3d2b-d0c9-46b4-8559-bc570510d458,,,,,,,,,PENDING,,,,,,,,,,,ee34c2fa-b0e1-4a95-9907-d4860efcb7b9,9b4e2ab7-3c4b-4117-915f-649adc2e48d1,373.21
TRANSACTION,729778ac-2a91-4391-9b86-6fa1eee89aea,,,,,,,,,FAILED,,,,,,,,,,,4e46b631-fa84-4112-b53d-a91eb78983c6,6a5748b5-b2f2-4a68-b1f3-cdcad3c02e58,118.64
TRANSACTION,e19156de-6191-46dc-b4ae-615bbbac6054,,,,,,,,,COMPLETED,,,,,,,,,,,88b6eaa9-3b77-4994-a862-27f6ab3cf0fe,d72f3b72-1405-4cec-8de6-f1d1f9df900a,2215.40
TRANSACTION,a2dbdd31-7f31-4366-97a3-356078604700,,,,,,,,,REFUNDED,,,,,,,,,,,dc358660-c663-42b9-95e3-ae20a75485c8,f0dbfc9c-97f9-43ad-aa0f-ec10308b1ee1,4931.14
TRANSACTION,609af833-9f6e-41fe-b26b-918ccce36f6e,,,,,,,,,FAILED,,,,,,,,,,,313b5f4f-0592-4175-a193-64eb1f2b46ba,ae644379-33ef-4955-8623-8daa20db91e4,981.75
TRANSACTION,413d5248-80d5-41f9-9829-fa02736545e9,,,,,,,,,PENDING,,,,,,,,,,,9cc61e2b-264d-4e4b-9fd6-685e39a4d7a9,dc7d7e0d-bba0-470e-bdb1-3360ba46bc19,2215.08
